row,time,amp,half_width,width_height,asym,prom,start,stop,idx,idx_peak,idx_start,idx_stop,status,is_valid,shank,segment,time_toothy_concat_s,time_true_s,time_error_ms,nlx_timestamp_us,raw_sample_index,near_stitch,start_true_s,stop_true_s
25,767.7525300633026,0.300681,27.111836198950186,0.10160214081406593,185.71428571428572,0.4808637350797653,767.7455300584697,767.7725300771108,767752,767752,767745,767772,1,1,0,0,767.7525300633026,767.7525300633026,-0.0,1707497800813147,23032576,False,767.7455300584697,767.7725300771108
26,777.271536635311,0.30180675,16.865587868262082,0.10556983947753906,28.57142857142857,0.5887443125247955,777.2645366304782,777.2805366415247,777271,777271,777264,777280,1,1,0,0,777.271536635311,777.271536635311,-0.0,1707497810332153,23318146,False,777.2645366304782,777.2805366415247
27,1467.381013093146,0.30490705,19.95913139823824,0.12462023086845875,85.71428571428571,0.5925086140632629,1467.374013088313,1467.3940131021213,1467380,1467380,1467373,1467393,1,1,0,0,1467.381013093146,1467.381013093146,-0.0,1707498500441630,44021430,False,1467.374013088313,1467.3940131021213
28,1743.8702039837885,0.30371642,13.222106477245688,0.12894893623888493,-16.666666666666664,0.5661544799804688,1743.8632039789554,1743.876203987931,1743869,1743869,1743862,1743875,1,1,0,0,1743.8702039837885,1743.8702039837885,-0.0,1707498776930821,52316106,False,1743.8632039789554,1743.876203987931
29,1750.5072085660365,0.32761645,12.129682055208832,0.13839783146977425,0.0,0.6405183374881744,1750.5012085618941,1750.5132085701791,1750506,1750506,1750500,1750512,1,1,0,0,1750.5072085660365,1750.5072085660365,-0.0,1707498783567825,52515216,False,1750.5012085618941,1750.5132085701791
30,1762.2862166983703,0.30092603,11.024222303647548,0.13274642452597618,-20.0,0.4467044919729233,1762.2802166942279,1762.2912167018223,1762285,1762285,1762279,1762290,1,1,0,0,1762.2862166983703,1762.2862166983703,-0.0,1707498795346833,52868587,False,1762.2802166942279,1762.2912167018223
31,2021.741395828577,0.3286706,12.382829177193344,0.09024053066968918,-16.666666666666664,0.6170565783977509,2021.734395823744,2021.7473958327191,2021740,2021740,2021733,2021746,1,1,0,7,2021.741395828577,2021.8633201619102,121.92433333325425,1707499054923937,60655900,False,2021.8563201570773,2021.8693201660524
32,38.75302675544077,0.3864625,13.337438707887486,0.131093330681324,16.666666666666664,0.5817830711603165,38.74702675129832,38.76002676027364,38753,38753,38747,38760,1,1,0,0,38.75302675544077,38.75302675544077,-0.0,1707497071813643,1162591,False,38.74702675129832,38.76002676027364
33,286.7531979770059,0.3097328,14.559997712960467,0.11595987528562546,14.285714285714285,0.5335701704025269,286.74619797217304,286.7611979825291,286753,286753,286746,286761,1,1,0,0,286.7531979770059,286.7531979770059,-0.0,1707497319813815,8602596,False,286.74619797217304,286.7611979825291
34,685.5324732978305,0.30599326,14.492896277806722,0.10957030579447746,33.33333333333333,0.4555670768022537,685.5264732936881,685.5404733033538,685532,685532,685526,685540,1,1,0,0,685.5324732978305,685.5324732978305,-0.0,1707497718593090,20565974,False,685.5264732936881,685.5404733033538
35,708.8414893905864,0.3675428,21.194306885590777,0.13044371083378792,-44.44444444444444,0.6389196217060089,708.8284893816111,708.8504893968002,708841,708841,708828,708850,1,1,0,0,708.8414893905864,708.8414893905864,-0.0,1707497741902106,21265245,False,708.8284893816111,708.8504893968002
36,767.7525300633026,0.3009637,26.87207711103838,0.1012476235628128,185.71428571428572,0.5978268384933472,767.7455300584697,767.7725300771108,767752,767752,767745,767772,1,1,0,0,767.7525300633026,767.7525300633026,-0.0,1707497800813147,23032576,False,767.7455300584697,767.7725300771108
37,1467.381013093146,0.30529103,20.066537347622216,0.12552234157919884,85.71428571428571,0.6090979278087616,1467.374013088313,1467.3940131021213,1467380,1467380,1467373,1467393,1,1,0,0,1467.381013093146,1467.381013093146,-0.0,1707498500441630,44021430,False,1467.374013088313,1467.3940131021213
38,1743.8702039837885,0.30130863,13.251850834814832,0.12833896651864052,-16.666666666666664,0.5790917575359344,1743.8632039789554,1743.876203987931,1743869,1743869,1743862,1743875,1,1,0,0,1743.8702039837885,1743.8702039837885,-0.0,1707498776930821,52316106,False,1743.8632039789554,1743.876203987931
