Mouse,Condition,Group,Session_ID,TimeFrame,Channel,Region,CSD_Val,Voltage_Val,,
M5_Pten,CNO,PTEN,m5s7,AS,31,HIL,25.97343046,-330.9266114,,
M5_Pten,CNO,PTEN,m5s7,AS,32,HIL,25.97343046,-330.9266114,,
M5_Pten,CNO,PTEN,m5s7,AS,33,HIL,7.375815423,-307.7205167,,
M5_Pten,CNO,PTEN,m5s7,AS,34,HIL,7.375815423,-307.7205167,,
M5_Pten,CNO,PTEN,m5s7,AS,35,HIL,-2.172579502,-292.7360422,,
M5_Pten,CNO,PTEN,m5s7,AS,36,HIL,-2.172579502,-292.7360422,,
M5_Pten,CNO,PTEN,m5s7,AS,37,HIL,4.799611123,-275.8220679,,
M5_Pten,CNO,PTEN,m5s7,AS,38,HIL,4.799611123,-275.8220679,,
M5_Pten,CNO,PTEN,m5s7,AS,39,HIL,9.791660274,-263.3861187,,
M5_Pten,CNO,PTEN,m5s7,AS,40,HIL,9.791660274,-263.3861187,,
M5_Pten,CNO,PTEN,m5s7,AS,41,HIL,11.70834704,-261.1848642,,
M5_Pten,CNO,PTEN,m5s7,AS,42,HIL,11.70834704,-261.1848642,,
M5_Pten,CNO,PTEN,m5s7,AS,43,HIL,31.11558663,-273.4077512,,
M5_Pten,CNO,PTEN,m5s7,AS,44,HIL,31.11558663,-273.4077512,,
M5_Pten,CNO,PTEN,m5s7,AS,45,HIL,71.84058103,-320.1146242,,
M5_Pten,CNO,PTEN,m5s7,AS,46,HIL,71.84058103,-320.1146242,,
M5_Pten,CNO,PTEN,m5s7,AS,47,HIL,11.39634188,-448.1147083,,
M5_Pten,CNO,PTEN,m5s7,AS,48,HIL,11.39634188,-448.1147083,,
M5_Pten,CNO,PTEN,m5s7,AS,49,DG GCL2,-76.90252402,-594.8684774,,
M5_Pten,CNO,PTEN,m5s7,AS,50,DG GCL2,-76.90252402,-594.8684774,,
M5_Pten,CNO,PTEN,m5s7,AS,51,DG GCL2,-141.0107458,-664.9353263,,
M5_Pten,CNO,PTEN,m5s7,AS,52,DG GCL2,-141.0107458,-664.9353263,,
M5_Pten,CNO,PTEN,m5s7,AS,53,DG GCL2,-173.5594655,-583.4229746,,
M5_Pten,CNO,PTEN,m5s7,AS,54,DG GCL2,-173.5594655,-583.4229746,,
M5_Pten,CNO,PTEN,m5s7,AS,55,DG GCL2,-69.73428277,-313.4596575,,
M5_Pten,CNO,PTEN,m5s7,AS,56,DG GCL2,-69.73428277,-313.4596575,,
M5_Pten,CNO,PTEN,m5s7,AS,57,DG GCL2,57.6735062,37.91582959,,
M5_Pten,CNO,PTEN,m5s7,AS,58,DG GCL2,57.6735062,37.91582959,,
M5_Pten,CNO,PTEN,m5s7,AS,59,DG MML2,160.747234,334.6386487,,
M5_Pten,CNO,PTEN,m5s7,AS,60,DG MML2,160.747234,334.6386487,,
M5_Pten,CNO,PTEN,m5s7,AS,61,DG MML2,133.9938826,461.6563997,,
M5_Pten,CNO,PTEN,m5s7,AS,62,DG MML2,133.9938826,461.6563997,,
M5_Pten,CNO,PTEN,m5s7,AS,63,DG MML2,133.9938826,446.4392987,,
M5_Pten,CNO,PTEN,m5s7,AS,64,DG MML2,133.9938826,446.4392987,,
M5_Pten,CNO,PTEN,m5s7,GZ,1,CA1 SP,-2.217095019,-118.2896706,,
M5_Pten,CNO,PTEN,m5s7,GZ,2,CA1 SP,-2.217095019,-118.2896706,,
M5_Pten,CNO,PTEN,m5s7,GZ,3,CA1 SP,-2.217095019,-138.7285505,,
M5_Pten,CNO,PTEN,m5s7,GZ,4,CA1 SP,-2.217095019,-138.7285505,,
M5_Pten,CNO,PTEN,m5s7,GZ,5,CA1,-17.69288234,-156.94197,,
M5_Pten,CNO,PTEN,m5s7,GZ,6,CA1,-17.69288234,-156.94197,,
M5_Pten,CNO,PTEN,m5s7,GZ,7,CA1,37.68302109,-159.4058535,,
M5_Pten,CNO,PTEN,m5s7,GZ,8,CA1,37.68302109,-159.4058535,,
M5_Pten,CNO,PTEN,m5s7,GZ,9,CA1,-17.18343568,-195.7868089,,
M5_Pten,CNO,PTEN,m5s7,GZ,10,CA1,-17.18343568,-195.7868089,,
M5_Pten,CNO,PTEN,m5s7,GZ,11,CA1 SLM,5.152478196,-217.7730802,,
M5_Pten,CNO,PTEN,m5s7,GZ,12,CA1 SLM,5.152478196,-217.7730802,,
M5_Pten,CNO,PTEN,m5s7,GZ,13,CA1 SLM,2.064577445,-244.1640671,,
M5_Pten,CNO,PTEN,m5s7,GZ,14,CA1 SLM,2.064577445,-244.1640671,,
M5_Pten,CNO,PTEN,m5s7,GZ,15,CA1 SLM,8.054320164,-272.6341801,,
M5_Pten,CNO,PTEN,m5s7,GZ,16,DG OML1,8.054320164,-272.6341801,,
M5_Pten,CNO,PTEN,m5s7,GZ,17,DG OML1,-0.679473174,-308.7775702,,
M5_Pten,CNO,PTEN,m5s7,GZ,18,DG OML1,-0.679473174,-308.7775702,,
M5_Pten,CNO,PTEN,m5s7,GZ,19,DG OML1,25.7868613,-343.6690248,,
M5_Pten,CNO,PTEN,m5s7,GZ,20,DG MML1,25.7868613,-343.6690248,,
M5_Pten,CNO,PTEN,m5s7,GZ,21,DG MML1,26.73761746,-403.2670675,,
M5_Pten,CNO,PTEN,m5s7,GZ,22,DG MML1,26.73761746,-403.2670675,,
M5_Pten,CNO,PTEN,m5s7,GZ,23,DG MML1,-64.89696591,-489.153288,,
M5_Pten,CNO,PTEN,m5s7,GZ,24,DG GCL1,-64.89696591,-489.153288,,
M5_Pten,CNO,PTEN,m5s7,GZ,25,DG GCL1,-71.31557201,-511.9440226,,
M5_Pten,CNO,PTEN,m5s7,GZ,26,DG GCL1,-71.31557201,-511.9440226,,
M5_Pten,CNO,PTEN,m5s7,GZ,27,DG GCL1,-60.42164042,-468.800815,,
M5_Pten,CNO,PTEN,m5s7,GZ,28,DG GCL1,-60.42164042,-468.800815,,
M5_Pten,CNO,PTEN,m5s7,GZ,29,DG GCL1,14.07233032,-368.2387126,,
M5_Pten,CNO,PTEN,m5s7,GZ,30,DG GCL1,14.07233032,-368.2387126,,
M5_Pten,CNO,PTEN,m5s7,GZ,31,HIL,55.83640947,-280.301668,,
M5_Pten,CNO,PTEN,m5s7,GZ,32,HIL,55.83640947,-280.301668,,
M5_Pten,CNO,PTEN,m5s7,GZ,33,HIL,14.44001791,-244.478391,,
M5_Pten,CNO,PTEN,m5s7,GZ,34,HIL,14.44001791,-244.478391,,
M5_Pten,CNO,PTEN,m5s7,GZ,35,HIL,-2.053818944,-222.929729,,
M5_Pten,CNO,PTEN,m5s7,GZ,36,HIL,-2.053818944,-222.929729,,
M5_Pten,CNO,PTEN,m5s7,GZ,37,HIL,4.875499532,-199.2189644,,
M5_Pten,CNO,PTEN,m5s7,GZ,38,HIL,4.875499532,-199.2189644,,
M5_Pten,CNO,PTEN,m5s7,GZ,39,HIL,21.8471404,-180.6415853,,
M5_Pten,CNO,PTEN,m5s7,GZ,40,HIL,21.8471404,-180.6415853,,
M5_Pten,CNO,PTEN,m5s7,GZ,41,HIL,20.04604076,-182.4748913,,
M5_Pten,CNO,PTEN,m5s7,GZ,42,HIL,20.04604076,-182.4748913,,
M5_Pten,CNO,PTEN,m5s7,GZ,43,HIL,48.99421375,-203.5849792,,
M5_Pten,CNO,PTEN,m5s7,GZ,44,HIL,48.99421375,-203.5849792,,
M5_Pten,CNO,PTEN,m5s7,GZ,45,HIL,114.5634805,-270.866269,,
M5_Pten,CNO,PTEN,m5s7,GZ,46,HIL,114.5634805,-270.866269,,
M5_Pten,CNO,PTEN,m5s7,GZ,47,HIL,38.98944064,-448.2103477,,
M5_Pten,CNO,PTEN,m5s7,GZ,48,HIL,38.98944064,-448.2103477,,
M5_Pten,CNO,PTEN,m5s7,GZ,49,DG GCL2,-82.29114163,-660.9166165,,
M5_Pten,CNO,PTEN,m5s7,GZ,50,DG GCL2,-82.29114163,-660.9166165,,
M5_Pten,CNO,PTEN,m5s7,GZ,51,DG GCL2,-176.6212569,-790.5995639,,
M5_Pten,CNO,PTEN,m5s7,GZ,52,DG GCL2,-176.6212569,-790.5995639,,
M5_Pten,CNO,PTEN,m5s7,GZ,53,DG GCL2,-267.6506218,-748.910158,,
M5_Pten,CNO,PTEN,m5s7,GZ,54,DG GCL2,-267.6506218,-748.910158,,
M5_Pten,CNO,PTEN,m5s7,GZ,55,DG GCL2,-142.0839371,-447.2100215,,
M5_Pten,CNO,PTEN,m5s7,GZ,56,DG GCL2,-142.0839371,-447.2100215,,
M5_Pten,CNO,PTEN,m5s7,GZ,57,DG GCL2,65.23722987,-8.955015232,,
M5_Pten,CNO,PTEN,m5s7,GZ,58,DG GCL2,65.23722987,-8.955015232,,
M5_Pten,CNO,PTEN,m5s7,GZ,59,DG MML2,216.3386894,367.698187,,
M5_Pten,CNO,PTEN,m5s7,GZ,60,DG MML2,216.3386894,367.698187,,
M5_Pten,CNO,PTEN,m5s7,GZ,61,DG MML2,183.4199967,529.5975125,,
M5_Pten,CNO,PTEN,m5s7,GZ,62,DG MML2,183.4199967,529.5975125,,
M5_Pten,CNO,PTEN,m5s7,GZ,63,DG MML2,183.4199967,508.6765334,,
M5_Pten,CNO,PTEN,m5s7,GZ,64,DG MML2,183.4199967,508.6765334,,
